text,label
"Libby herself felt a trifle constrained after her unusual performance, and to cover her embarrassment seized the hearth broom and vigorously swept up the scraps of half-dried mud which she had tracked in a little while before. Then she stood and drummed on the window pane a long time, looking out into the dusk which always came so surprisingly fast these short winter days, almost the very moment after the sun dropped down behind the cedar trees.",romantic
"One morning he was sitting up on a post of the side yard fence, when the passenger train Number Four came rushing in to the station, and was switched back on a side track right across the road from him. It was behind time and had to wait there for orders or till the Western Flyer passed it, or for some such reason. It was a happy morning for Will'm. There was nothing he enjoyed so much as having one of these long Pullman trains stop where he could watch it. Night after night he and Libby had flattened their faces against the sitting-room window to watch the seven o'clock limited pass by. Through its brilliantly lighted windows they loved to see the passengers at dinner. The white tables with their gleam of glass and shine of silver and glow of shaded lights seemed wonderful to them. More wonderful still was it to be eating as unconcernedly as if one were at home, with the train jiggling the tables while it leaped across the country at its highest speed. The people who could do such thi",romantic
"""Well, little man!"" exclaimed the steward, with a hearty clap on the shoulder that nearly upset him. ""You don't know how big a favor you've done me by finding that locket. You're just about the nicest boy I've come across yet. I'll have to tell Santa Claus about you. What's your name?""",romantic
"A quarter of an hour later when Will'm found himself on the ground again, gazing after the departing train, he was a trifle dazed with all he had seen and heard. But three things were clear in his mind. That he held in one hand a great yellow orange, in the other a box of prize pop-corn, and in his heart the precious assurance that Santa Claus would be told by one in high authority that he was a good boy.",romantic
"Together they ate the lunch which had been left on the pantry shelves for them. Will'm helped set it out on the table. Then he went back into the shop with Miss Sally. But his endless questions ""got on her nerves"" after awhile, she said, and she suddenly ceased to be the good company that she had been all morning. She mended the fire in the sitting-room and told Will'm he'd better play in there till Libby came home. It was an endless afternoon, so long that after he had done everything that he could think of to pass the time, he decided he'd write his own letter and send it up the chimney himself. He couldn't possibly wait for Libby to come home and do it. He'd write a picture letter. It was easier to read pictures than print, anyhow. At least for him. He slipped back into the shop long enough to get paper and a pencil from the old secretary in the corner, and then lying on his stomach on the hearth-rug with his heels in the air, he began drawing his favorite sketch, a train of cars.",romantic
"To his intense surprise Libby looked first startled, then troubled, then despairing. His heart seemed to drop down into his shoes when she exclaimed in a tragic tone:",romantic
"For Libby, at this confirmation of Maudie's tale, instead of the denial which she hoped for, had crooked her arm over her face, and was crying out loud into her little brown gingham sleeve, as if her heart would break. Mrs. Neal sat down and drew the sobbing child into her lap.",romantic
"But despite Mrs. Neal's efforts to set matters straight, the poison of Maudie's suggestion had done its work. Will'm had been in the room when Libby came home with her question, and the wild way she broke out crying made him feel that something awful was going to happen to them. He had never heard of a stepmother before. By some queer association of words his baby brain confused it with a step-ladder. There was such a ladder in the shop with a broken hinge. He was always being warned not to climb up on it. It might fall over with him and hurt him dreadfully. Even when everything had been explained to him, and he agreed that it would be lovely to take that long ride on the Pullman to see poor father, who was so lonely without his little boy, the poison of Maudie's suggestion still stayed with him. Something, he didn't know exactly what, but _something_ was going to fall with him and hurt him dreadfully if he didn't look out.",romantic
"So the children were called upon to set the table and help wipe the dishes. They dusted the furniture within their reach and fed the cat. They brought in chips from the woodhouse and shelled corn by the basketful for the old gray hens. And every day they carried the eggs very slowly and carefully from the nests to the pantry and put them one by one into the box of bran on the shelf. Then several mornings, all specially scrubbed and clean-aproned for the performance, they knelt on chairs by the kitchen table, and cut out rows and rows of little Christmas cakes, from the sheets of smoothly rolled dough on the floury cake boards. There were hearts and stars and cats and birds and all sorts of queer animals. Then after the baking there were delightful times when they hung breathlessly over the table, watching while scallops of pink or white icing were zigzagged around the stars and hearts, and pink eyes were put on the beasts and birds. Then of course the bowls which held the candied icing",romantic
"The bell over the shop door went ting-a-ling many times that evening to admit belated customers, and as she grew drowsier and drowsier it began to sound like those other bells which would go tinkling along the Sky Road to-morrow night. Ah, that Sky Road! She wouldn't worry, remembering that the Christmas Angels came along that shining highway too. Maybe her heart's desire would be brought to her by one of them!",romantic
"Presently Will'm gave a little muffled sob and Libby put her arm around his neck. It gave him a sense of protection, but it also started the tears which he had been fighting back for several minutes, and drawing himself up into a bunch of misery close beside her, he cried softly, his face hidden against her shoulder. If it had been a big capable shoulder, such as he was used to going to for comfort, the shower would have been over soon. But he felt its limitations. It was little and thin, only three years older and wiser than his own; as a support through unknown dangers not much to depend upon, still it was all he had to cling to, and he clung broken-heartedly and with scalding tears.",romantic
"Everybody in the car looked up and smiled, and turned and looked again as she went up the aisle, for a lovelier Christmas picture could not be imagined than the one she made in her long red coat, her arms full of packages and wreaths of holly. The little fur cap with its scarlet feather was powdered with snow, and the frosty wind had brought such a glow to her cheeks and a sparkle in her eyes that she looked the living embodiment of Christmas cheer. Her entrance seemed to bring with it the sense of all holiday joy, just as the cardinal's first note holds in it the sweetness of a whole spring.",romantic
"If Pan were to come piping out of the woods, who, with any music in him, would not respond with all his heart to the magic call? If Titania were to beckon with her gracious wand, who would not be drawn into her charmèd circle gladly? So it was these two little wayfarers heard the call and swayed to the summons of one who not only shed the influence, but shared the name of the wonderful Spirit of Yule.",romantic
"Libby shook her head. She had never heard of them. Miss Santa Claus explained. ""And his messages pop into your head just that way,"" she added. ""I was as busy as I could be one day, studying my Algebra lesson, when all of a sudden, pop came the thought into my head that little Jamie Fitch wanted a warm red jacket to wear when he sat up in bed, and that Uncle Santa wanted me to make it. I went down town that very afternoon and bought the wool, and I knew that I was not mistaken by the way I felt afterward, so glad and warm and Christmasy. That's why all his family love to help him. He gives them such a happy feeling while they are doing it.""",romantic
"""It's this way. When you go home, probably there'll be lots of things that you won't like, and that you won't want to do. Things that will seem as disagreeable as Ina's task was to her. They won't scratch and blister your hands, but they'll make you _feel_ all scratchy and hot and cross. But if you go ahead as Ina did, without opening your lips to complain, _it will be like picking a little white star-flower whose name is obedience_. The more you pick of them the more you will have to weave into your mantle. And sometimes you will see a chance to do something to help her or to please her, without waiting to be asked. You may have to stop playing to do it, and give up your own pleasure. That will scratch your feelings some, _but doing it will be like picking a big golden star-flower whose name is kindness_. And if you keep on doing this, day after day as Ina did, with never a word of complaint, the time will come when you have woven a big, beautiful mantle whose name is love. And when i",romantic
"It worried her at first, for she couldn't see her way clear to doing it on such short notice and in such limited quarters. But she had never failed him since he had first allowed her the pleasure of helping him, and she didn't intend to now. Her mind had to work as fast as her fingers. There wasn't a single thing among her belongings that she could make stockings of, unless--she sighed as she picked it up and shook out the folds of the prettiest kimono she had ever owned. It was the softest possible shade of gray with white cherry blossoms scattered over it, and it was bordered in wide bands of satin the exact color of a shining ripe red cherry. There was nothing else for it, the lovely kimono must be shorn of its glory, at least on one side. Maybe she could split what was left on the other side, and reborder it all with narrower bands. But even if she couldn't, she must take it. The train was leaping on through the night. There was no time to spare.",romantic
"""How lovely!"" exclaimed Miss Santa Claus. ""I know he'll be delighted, and I'm much obliged to you myself, for helping me make his stocking fuller and nicer.""",romantic
"Then, all of a sudden came another message, straight from the Sky Road! She could give Libby the little gold ring which had fallen to her lot the night before in her slice of the birthday cake. There had been a ring, a thimble and a dime in the cake, and she had drawn the ring. It was so small, just a child's size, that she couldn't wear it, but she was taking it home to put in her memory book. It had been such a beautiful evening that she wanted to mark it with that little golden circlet, although of course it wasn't possible for her to forget such a lovely time, even in centuries. And Libby _might_ forget about the star-flowers unless she had a daily reminder.",romantic
"Many of the passengers had left the car by this time, and the greater number of those who remained were nodding uncomfortably in their seats. But those who happened to be awake and alert saw a picture they never forgot, when a lovely young girl, her face alight with the joy of Christmas love and giving, stole down the aisle and silently fastened something on the back of the seat above each little sleeper. It was a stocking, red and shining as a cherry, and silver-bordered with glistening fairy fringe.",romantic
"When they looked again she had disappeared, but the stockings still hung there, tokens which were to prove to those same little sleepers on their awakening that the star-flower charm is true. For love indeed works miracles, and every message from the Sky Road is but an echo of the one the Christmas angels sang when first they came along that shining highway, the heralds of good-will and peace to all the earth.",romantic
"She looked so smiling and home-like that she seemed more like Miss Sally Watts or somebody they had known at the Junction than a stepmother. If Will'm hadn't known that she was one, and that he was expected to love her, he would have liked her right away, almost as much as he did Miss Sally. But he felt shy and uncomfortable, and he didn't know what to call her. The name ""mama"" did not belong to her. It never could. That belonged to the beautiful picture hanging on the wall where it could be seen from both little beds, last thing at night and first thing in the morning. They had had a smaller picture just like it at the Junction, but this was more beautiful because it showed the soft pink in her cheeks and the blue in her smiling eyes, and the other was only a photograph. Will'm knew as well as Libby did that the reason their father had kept talking about ""your mother"" all the time he was brushing his hair, was because he wanted them to call her that. But he _couldn't_! He didn't know ",romantic
"Libby and Will'm looked at each other and said in the same breath, ""Miss Santa Claus!"" Libby would have gone on to explain who she was, but they had reached the dining-room door, and there in the center of the breakfast table stood a Christmas tree, tipped with shining tapers and every branch a-bloom with the wonderful fruitage of Yuletide. It was the first one they had ever seen, all lighted and glistening, so it is no wonder that its glories drove everything else out of their thoughts. There was a tricycle for Will'm waiting beside his chair, with a card on it that said ""With love from father and mother."" And in Libby's chair with the same kind of a card was a doll, with not only real hair, but real eyelashes, and a trunk full of the most beautiful clothes that _She_ had made.",romantic
"""I can play 'Three Blind Mice! See how they run!'"" she told him as they rocked back and forth. ""_She_ taught me. She came in while I was touching the keys just as easy, so they hardly made a sound, and asked me did I want to learn to play on them. And I said oh, yes, more than anything in the world. And she said that was exactly the way she used to feel when she was a little girl like me, living at the Junction. She wore her hair in little braids like mine and tiptoed around like a little mouse when she was in strange places, and sometimes when she looked at me she could almost believe it was her own little self come back again. Then she showed me how to make my fingers run down the keys just like the three mice did. She's going to teach me more every day till I can play it for father some night. But you must cross your heart and body not to tell 'cause I want to s'prise him.""",romantic
"The next instant her heart began to beat violently, and she waited in terror to see what was going to happen. She wished passionately that she had not told. Suppose she had brought down some cruel punishment on her little brother! Her first impulse had been to array herself on the side of law and order, but her second was to spread her wings like an old hen in defense of its only chick.",romantic
"Benjy was dragged home again before lunch, but returned immediately after, still chewing, and bearing traces of it on both face and fingers. In the interval of his absence, ""Mis' Bramfeel"" as he called her, had occasion to go up-stairs. On a certain step of the stairway when her eyes were on a level with the nursery floor, she saw through its open door, something white, stuffed away back under the bureau on Will'm's side of the room. Wondering what it could be, she went in and poked it out with a cane which the boys had been playing with. To her amazement the bundle proved to be Will'm's little white union-suit. Again Libby waited with beating heart and clasped hands while he was called in and buttoned firmly into it. _She_ forbade him sternly not to take it off again till bedtime, but nothing else happened, and Libby breathed freely once more. Grandma Neal would have spanked him she thought. Will'm needed spanking now and then if one could only be sure that it wouldn't be done too har",romantic
"Will'm sniffed expectantly as he climbed up to the supper table. A delicious and a beloved odor had reached him. He smiled like a full moon when his plate was put in front of him, and his spoon went hurriedly up to his mouth. ""Oh, rabbit _dravy_!"" he sighed ecstatically.",romantic
"_She_ had gone back to the kitchen for something else, and Libby took occasion to say reprovingly, ""Yes, and _She_ went a long, long way to get that rabbit, just because I told her you love 'm so. And _She_ cooked it herself and burned her hand a-doing it. _She_ was gathering a star-flower for you, even if you have been bad and forgot what Miss Santa Claus told you!""",romantic
"Will'm had a birthday about this time, with five candles on his cake and five boys, besides Libby, to share the feast. He loved all these things. He was proud of having treats to offer the boys which they could not find in any other yard on that street, and in time he began to love the hand which dealt them out. He might have done so sooner if Libby had not been so aggravating about it. She always took occasion to tell him afterward that such kindnesses were the little golden star-flowers mother was gathering for him, and that he ought to be ashamed to do even the littlest thing she told him not to, when she was so good to him.",romantic
"Libby's little ring still turned her waking thoughts in the direction of Ina and the swans, and her morning remarks usually pointed the same way. The cherry-red stocking with its tinsel fringe hung from the side of her mirror, the most cherished ornament in the room, and a daily reminder of Miss Santa Claus, who was forever enshrined in her little heart as one of the dearest memories of her life. She felt that she owed everything to Miss Santa Claus. But for her she might have started out crooked, and might never have found her way to the mother-love which had grown to be such a precious thing to her that she could not bear for Will'm not to share it fully with her.",romantic
"He wished with all his heart that she was his own, real mother. He felt that he needed one. He needed one who could _understand_ and who had a _right_ to punish him. It was because she hadn't that right that he resented her authority. All the boys said she hadn't. If she did no more than call from the window: ""Don't do that, Will'm,"" they'd say in an undertone, ""You don't have to pay any attention to _her_!"" They seemed to think it was all right for their mothers to slap them and scold them and cuff them on the ears. He'd seen it done. He wouldn't care how much he was slapped and cuffed, if only somebody who was his truly _own_ did it. Somebody who loved him. A queer little feeling had been creeping up in his heart for some time. Very often when _She_ spoke to Libby she called her ""little daughter"" and she and Libby seemed to belong to each other in a way that shut Will'm out and gave him a lonesome left-in-the-cold feeling. Will'm was a reasonable child, and he was just, and up there ",romantic
"Both Libby and Will'm began to feel its approach when it was still a month off. They felt it in the mysterious thrills that began to stir the household as sap, rising in a tree, thrills it with stirrings of spring. There were secrets and whisperings. There was counting of pennies and planning of ways to earn more, for they were wiser about Christmas this year. They knew that there are three kinds of presents. There is the kind that Santa Claus puts into your stocking, just because he _is_ Santa Claus, and the Sky Road leads from his Kingdom of Giving straight to the kingdom of little hearts who love and believe in him.",romantic
"Then there's the kind that you give to the people you love, just because you love them, and you put your name on those. And third, there's the kind that you give secretly, in the name of Santa Claus, just to help him out if he is extra busy and should happen to send you word that he needs your services.",romantic
"When it came to the first kind of presents, neither Libby nor Will'm made a choice. They sent their names and addresses up the chimney so that the reindeer might be guided to the right roof-top, and left the rest to the generosity of the reindeer's wise master to surprise them as he saw fit. They were almost sure that the things they daily expressed a wish for would come by the way of the Christmas tree as the doll and the tricycle had the year before, ""with the love of father and mother.""",romantic
"The family could not fail to notice the almost angelic behavior which began that day. They thought it was because of the watching eye he feared up the chimney, but no one referred to the change. He used to sit in front of the fire sometimes, just as he had done at the Junction, rocking and singing, his soft bobbed hair flapping over his ears every time the rockers tilted forward. But he was not singing with any thought that he might be overheard and written down as a good little boy. He was singing just because the story of the Camels and the Star was so very sweet, and the mere thought of angels and silver bells and the glittering Sky Road brought a tingling joy. But more than all he was singing because he had begun to weave the big beautiful mantle whose name is Love, and the curious little left-out-in-the-cold feeling was gone.",romantic
"Edward the Sixth, by the Grace of God king of England, France, and Ireland, to all believers in Christ to whom these presents may come, wisheth health. Know ye, that in consideration of the good and acceptable service, done and to be done to us by our well-beloved servant Sebastian Cabot, we of our special grace, certain knowledge and goodwill, and by the councel and advice of our most illustrious uncle Edward Duke, of Somerset, governor of our person, and protector of our kingdoms, dominions, and subjects, and by advice of the rest of our councillors, have given and granted, and by these presents give and grant to the said Sebastian Cabot a certain annuity or yearly revenue of _one hundred and sixty-six pounds, thirteen shilling and fourpence sterling_[19], to have, enjoy, and yearly to receive during his natural life from our treasury at the receipt of our exchequer at Westminster, by the hands of our treasurers and chamberlains for the time being, by equal portions at the festivals ",romantic
"If manly courage, saith he, (like unto that which hath bene seene and proved in your Grace, as well in forreine realmes, as also in this our country) had not bene wanting in others in these our dayes, at such time as our souereigne lord of famous memorie king Henry VIII. about the same yeere of his raigne, furnished and sent out certaine shippes under the governance of Sebastian Cabot yet living, and one Sir Thomas Pert, who was vice-admiral of England and dweleth in Poplar at Blackwall, whose faint heart was the cause that the voyage took none effect. If, I say, such manly courage, whereof we have spoken, had not at that time beene wanting, it might happily have come to passe, that that rich treasurie called Perularia, (which is nowe in Spaine in the citie of Seville, and so named, for that in it is kept the infinite riches brought thither from the newfoundland kingdom of Peru) might long since have beene in the tower of London, to the kings great honour and the wealth of this realme.",romantic
"Next day, the 17th September, Donnacona and his company came back to us, bringing many eels and other fishes, which they procure in great abundance in the river. On their arrival at the ships, all the savages fell a dancing and singing as usual, after which Donnacona caused all his people to stand off on one side; then, making our captain and all our people stand within a circle which he drew on the sand, he made a long oration, holding a female child of ten or twelve years old by the hand, whom he presented to our captain at the end of his speech; upon which all his people set up three loud howls, in token of joy and friendship, at least so we understood them. Donnacona afterwards presented two boys successively, who were younger than the girls, accompanied by other ceremonies, among which were very loud shrieks or yells as before. For these presents our captain gave many hearty thanks. Then Taignoagny told the captain that one of the boys was his own brother, and that the girl was da",romantic
"Finding it impossible to take the pinnace any higher, the captain ordered the boats to be made ready for the rest of the expedition, taking on board as much ammunition and provisions as they could carry. He departed with these on the 29th September, accompanied by Claudius de Pont Briand, Charles de Pommeraye, John Govion, and John Powlet, with 28 mariners, intending to go up the river as far as possible. We sailed with prosperous weather till the 2d of October, when we arrived at Hochelega, which is 45 leagues above the head of the lake of Augoulesme, where we left the pinnace. At this place, and indeed all the way up, we met with many of the natives, who brought us fish and other provisions, always dancing and singing on our arrival. To gratify them and keep them our friends, the captain always rewarded them on these occasions with knives, beads, and such trifles to their full satisfaction. On approaching Hochelega above 1000 natives, men, women and children came to meet us, giving u",romantic
"When we came near the town, a vast number of the inhabitants came out to meet us, and received us in the most cordial manner, while the guides led us to the middle of the town, in which there is a large open square, a good stones throw from side to side, in which they desired us by signs to remain. Then all the women and girls of the place gathered together in the square, many of whom carried young children in their arms; as many of them as could get forwards came up and rubbed our faces, arms, and bodies, giving every token of joy and gladness for having seen us, and requiring us by signs to touch their children. After this, the men caused the women to withdraw, and all sat down on the ground round about us, as if they meant to represent some comedy or shew. The women came back, each of them carrying a square matt like a carpet, which they spread out on the ground and caused us to sit down on them. When this was done, _Agouhanna_, the king or lord of the town, was brought into the squ",romantic
"In the month of December, we learnt that the inhabitants of the neighbouring town of Stadacona were infected by a pestilential disease by which above fifty of them had been cut off before we got the intelligence. On this account we strictly enjoined them not to come to our fort or ships, or to have any intercourse with us; notwithstanding which precaution this unknown sickness began to spread among us in the strangest manner that ever was seen or heard of. Some of our men lost their strength so completely that they could not stand, their legs being excessively swelled and quite black, and their sinews shrunk up. Others also had their skins spotted all over with spots of a dark purple or blood colour; which beginning at the ankles, spread up their knees, thighs, shoulders, arms and neck: Their breath did stink most intolerably; their gums became so rotten that the flesh fell off even to the roots of their teeth, most of which fell out[58]. So severely did this infection spread among us,",romantic
"On that day Philip Rougement died, being 22 years old; and because the nature of the sickness was utterly unknown, the captain caused his body to be opened, to see if by any means the cause of the disease could be discovered, or any thing found out by which to preserve the rest of the people. His heart was found to be white, but rotten, with more than a quart, of red water about it. The liver was tolerably sound; but the lungs were black and mortified. The blood was all collected about the heart; so that a vast quantity of rotten blood issued from thence when opened. The milt or spleen was rough and somewhat perished, as if it had been rubbed against a stone. One of his thighs being very black was opened, but it was quite sound within. The sickness increased, to such a pitch that there were not above three sound men in the whole company; all the rest being unable to go below hatches to bring up victuals or drink for themselves or others. We were sometimes obliged to bury such as died u",romantic
"Before the Discovery of the Route to India by the Cape of Good Hope, formerly related in PART II. CHAPTER VI. the spices and other productions of India were brought to Europe with vast trouble and at great expence, so that they were necessarily sold at very high prices. The cloves of the Moluccas, the nutmegs and mace of Banda, the sandal-wood of Timor, the camphor of Borneo, the gold and silver of Luconia, with all the other and various rich commodities, spices, gums, perfumes, and curiosities of China, Japan, Siam, and other kingdoms of the continent and islands of India, were carried to the great mart of Malacca, a city in the peninsula of that name, which is supposed to have been the _Aurea Chersonesus_ of the ancients. From that place the inhabitants of the more western countries between Malacca and the Red Sea procured all these commodities, dealing by way of barter, no money being used in this trade, as silver and gold were in much less request in these eastern parts of India th",romantic
"From this place, De Cunna sent on Alfonso de Albuquerque with four ships to Mozambique, with orders to reduce some places on the coast of Melinda; while he went himself with three ships to Matatama in Madagascar, where he was told that cloves, ginger, and silver were to be had. On this expedition however, he lost one of his ships, only the pilot and seven men being saved; on which account he steered for Mozambique, but was forced by stress of weather into the island of Angoza. At night he discovered the lights of the ship St Jago which he had left at Mozambique, and soon after Juan de Nova arrived from Angoza, where he had wintered[90], laden with pepper. At Mozambique he rejoined Albuquerque, whom he sent on before him to Melinda; and meeting two other ships of his squadron at Quiloa, he proceeded to Melinda. To oblige the king of Melinda, the Portuguese attacked the city of Oja, the king of which place, aided by the king of Mombaza, made war on the king of Melinda. In this country, w",romantic
"Having now only six ships out of thirteen with which he left Portugal, one being lost, some separated by storms, and others sent away, Tristan de Cunna appeared before the city of Oja, on an open shore seventeen leagues from Melinda, and defended by a wall towards the land, to protect it against the Kafrs. De Cunna sent a message to the sheikh desiring an interview, as having some important matters to arrange with him; but the sheikh answered, that he was subject to the soldan of Egypt, caliph or head of the Musselmans, and could not therefore treat with a people who were enemies to the prophet. Considering delay dangerous, Tristan resolved upon an immediate attack, and dividing his men into two parties, one commanded by himself and the other by Albuquerque, made for the shore as soon as day light appeared. The Moors were drawn up on the shore to resist the landing, but were soon forced to take shelter behind their walls; and, not trusting to them for protection, no sooner entered at t",romantic
"To secure this important conquest, Albuquerque built a fort or citadel at Malacca, which from its beauty was called _Hermosa_. He likewise built a church, which was dedicated to the _Visitation of our Lady_; and coined money of different values and denominations, which was ordered to pass current by proclamation, and some of which he caused to be scattered among the populace. By these and other prudent measures he gained the hearts of the people, attracted strangers to settle in Malacca, and secured this important emporium of trade. Although Albuquerque was perfectly conscious of the deceitful character of Utimuti rajah, yet considering it to be sometimes prudent to trust an enemy under proper precautions, he gave him authority over all the Moors that remained in Malacca. It was soon discovered however, that Utimuti carried on a private correspondence with Prince Al'oddin, under pretence of restoring him to the sovereignty of Malacca, but in reality for the purpose of using his remaini",romantic
"Albuquerque dispatched his nephew Don Garcia de Noronha with most of the fleet to Cochin, with orders to send home the ships of the season with the trade to Portugal, remaining behind to conclude such arrangements as seemed to require his presence. He soon afterwards fell sick, and was persuaded by his attendants to return to India for the recovery of his health, which he consented to, and left Pedro de Albuquerque in the command of the fort at Ormuz. His departure gave great concern to the king, who loved him as a father. While on the voyage to Goa, he got notice that 12 ships were arrived in India from Portugal with orders for his return to Europe, Lope Soarez who commanded that fleet being appointed his successor. He was likewise informed that Diego Mendez and Diego Pereyra, both of whom he had sent home as prisoners for heinous crimes, had come back to India, the one as governor of Cochin and the other as secretary to the new viceroy. These news gave him much dissatisfaction, and h",romantic
"While these disasters attended Soarez, the city of Goa, where Monroy commanded, was threatened with destruction. According to orders from Soarez, some ships had been taken from the enemy, but with more profit than reputation, though not without danger. One Alvaro Madureira, who had married at Goa, fled to the enemy and turned Mahometan. He afterwards repented and returned to Goa; but again fled to the Moors and brought them to attack the Portuguese ships, which were in imminent danger of being captured. About this time likewise, one Ferdinando Caldera, who was also married at Goa, fled from that city to avoid punishment for some crime he had committed, and joined the Moors; though some say that he was forced to desert by Monroy, who was in love with his wife. However this may have been, Caldera went to serve under _Ancostan_ an officer of the king of Bisnagar. Don Gutierre de Monroy demanded of Ancostan to deliver him up, which was refused; after which Monroy suborned another person to",romantic
"About the same time Menezes secured the safety of Malacca, as mentioned before, by supplying it with men and ammunition, and appointed Alfonso Lopez de Costa to the government, in place of Brito who was dying. Duarte de Melo was left there with a naval force; and Duarte Coello was sent with an embassy and present to the King of Siam, to confirm a treaty of peace and amity, and to request of him to send a colony of his subjects to inhabit the city of Malacca, so that the Moors whom he hated as much as the Portuguese, might be for ever excluded from that place. All this was agreed to, and as a testimonial of his friendship to the Christians, he caused a great cross, ornamented with the arms of Portugal, to be erected in a conspicuous part of the city of Hudia, where he then resided. Having thus succeeded in his mission, Coello was forced by stress of weather upon the coast of Pahang, where he was received in a friendly manner by the king, who voluntarily submitted to become a vassal to t",romantic
"The kings of Abyssinia pretend to descend from King Solomon by the queen of _Sheba_ or _Saba_; who being delivered by the way, named her son _Melech_, and sent him to his father, to be by him declared king of Ethiopia. Whereupon Solomon anointed him, and gave him the name of _David_, after his grandfather. Solomon likewise appointed him a household, giving him officers of his own, and sent with him as high priest, Azaria the son of Zadoc, who stole the tables of the law from the temple of Jerusalem, and carried them along with his new prince. It is affirmed that the descendants of these original officers still possess the same employments. The Abyssinians had some knowledge of the law of Christ from Queen _Candace_, in whom they glory as being of their country: But their true apostles were St Philip and St Mathew. In memory of his descent, the king or emperor of Abyssinia begins the enumeration of his many titles in this manner: ""_David_, beloved of God, pillar of the Faith, descendant",romantic
"In the same year 1521, Antonio de Brito sailed for the Molucca islands. These islands are in the middle of a great number of others under the equator, about 300 leagues east from Malacca. There are five principal islands to which the general name of Moluccas is applied, about 25 leagues distant from each other, the largest not exceeding six leagues in circumference. The particular names of these are _Ternate_, _Tidore_, _Mousell_, _Macquein_ and _Bacham_[154]. They are covered with woods and subject to fogs, and are consequently unhealthy. These five islands produce cloves, but no kind of food; and the large island of _Batochina_, which is 60 leagues long, produces food but no cloves. In some of these islands, particularly Ternate, there are burning mountains. Their chief subsistence is of a kind of meal made from the bark of certain trees resembling the palm[155]. There are certain canes that have a liquor in their hollows between the joints, which is delightful to drink. Though the c",romantic
"Having formed his dispositions of attack, Correa landed at the head of 170 Portuguese, giving orders to Reis Xarafo to send assistance wherever he might see it necessary. Ayres Correa, the brother of the Portuguese commander, led the van or forlorn hope of fifty men, all of whom were knee deep in water. The Portuguese assaulted the trenches with great bravery, and were opposed with much resolution by the enemy, headed by the king; and after some time both parties were so much fatigued by the heat as to be under the necessity of taking some respite, as by mutual consent. After a short rest, the attack was renewed, and the king being shot through the thigh, of which wound he died six days afterwards, his men lost heart, and great numbers of them being killed and wounded, they fled leaving a complete victory to the Portuguese. During the whole engagement, Reis Xarafo looked on from his vessel as an unconcerned spectator; but when afterwards the body of the deceased king was carried over t",romantic
"While these things were doing on the coast of Hindostan, Simon de Sousa Galvam, on his way to the Moluccas in a galley with seventy men was driven by a storm to take shelter, in the port of Acheen. Several vessels flocked immediately about him, on pretence of giving assistance, but the natives were no sooner on board than they fell upon the seventy Portuguese, with all kinds of weapons. Recovering from their first surprise, the Portuguese bravely drove the enemy from their ship, although not more than twenty were left that could stand to their arms. The king of Acheen gave orders to his admiral to attack the Portuguese galley next morning; when, after a desperate resistance, most of the Portuguese were slain and Galvam among them; only those being spared who were so severely wounded as to be unable to resist. Don George de Menezes, who commanded at the Moluccas, sent a party to Tidore against the Spaniards; but on the rout of that party, Menezes collected a considerable allied force, c",romantic
"In the year of God 1292, or according to the Mahometan account the 700, a pagan king named _Galacarna_ ruled in peace in Guzerat; but involved the country in war to deprive his brother of the kingdom of _hampanel_ or _Champaneer_ which had been left him by their father. Galacarna employed two generals in this war, one of whom named _Madana_ had to wife one of the most beautiful women of the country, of the race of _Padaminii_, who, besides their beauty, are said to have so sweet a scent from their skin that they are esteemed beyond all other women. It is said there are scarcely any of these women in Guzerat, but many in Orissa. There is no mischief without a woman even with an ill savour, how much more then for one of a good scent! King Galacarna fell in love with the wife of Madana, and used every means to gain her but to no purpose. But she being chaste, which was doubtless the sweet smell, gave notice to her husband and brother of the dishonourable conduct of the king; on which they",romantic
"This famous siege was far advanced when Don Garcia de Noronha arrived as viceroy in India, to whom Nuno de Cuna immediately resigned the government. His arrival with a great reinforcement might well have enabled him immediately to relieve the deplorable situation of Diu, yet on the contrary contributed to augment its danger. For, if he had not come, Nuna had certainly relieved Diu much sooner and prevented so many miseries, and the death of so many brave men, as he had prepared a fleet of eighty sail, and was ready to have gone to Diu when Don Garcia arrived. Still fresh advices were brought of the extremity to which the besieged were reduced, yet still Don Garcia wasted time in considering of proper means for their relief, without putting any into execution, and refusing to take the advice of De Cuna for his proceedings. By these means the siege was raised before he could determine on the mode of relief, for which purpose he had gathered 160 sail of vessels of all sorts and sizes. Don",romantic
"In the interior of Abyssinia there is a very large and high mountain which can only be ascended by one very difficult path, and on its summit there is a large plain, having abundance of springs, with numerous cattle, and even some cultivation. The inhabitants of this mountain observe the law of Moses. Though I have carefully inquired, I could never learn how this people came into Abyssinia, and wherefore they have never descended from their mountain to mix with the other inhabitants of the country. The young king received a friendly entertainment from these Jews, who acknowledged him as their sovereign, and defended him against the king of Zeyla, who was unable to force his way up the mountain, and had to retire. About this time we arrived at Massua, which put the Moors in great fear, and inspired new courage into the hearts of the Abyssinians, insomuch that the young king left the mountain of the Jews and took up his quarters with his adherents in other mountains towards the sea coast",romantic
